Timestamp,V A-N,V B-N,V C-N,V A-B,V B-C,V C-A,I A,I B,I C,I Neutral,"VA, Phase A","VA, Phase B","VA, Phase C","VAR, Phase A","VAR, Phase B","VAR, Phase C","W, Phase A","W, Phase B","W, Phase C","VA, Total","VAR, Total","W, Total","PF, Phase A","PF, Phase B","PF, Phase C","PF, Total",Current Unbalance,"Wh, (Q1+Q4)","Wh, (Q2+Q3)",Wh-Net*,"Wh, Total","VARh, (Q1+Q2)","VARh, (Q3+Q4)","VARh, Net","VARh, Total",Frequency,"V A-N or V A-B, %THD",V B-N %THD,V C-N or V C-B %THD,"I A, %THD","I B, %THD","I C, %THD","I A, %TDD","I B, %TDD","I C, %TDD"
03/12/2022 01:00:00,248.8162078857422,430.8797302246094,248.93247985839844,497.5772705078125,497.6652526855469,497.6251220703125,63.376346588134766,45.72144317626953,27.657833099365234,18.0029296875,15767.759765625,19698.892578125,6882.48583984375,-8299.0625,10340.625,5000.0,13406.974609375,16766.75,4729.53564453125,35606.25,7041.5625,34903.26171875,0.8500823378562927,0.8513795733451843,0.6868076324462891,0.9802999496459961,3933,873,0,873,873,176,0,176,176,59.99527359008789,3.94,3.78,4.1,51.72,55.62,55.43,14.57,11.11,6.7
03/12/2022 01:15:00,248.26072692871094,430.578369140625,248.8443145751953,497.3125,497.44085693359375,497.5152587890625,63.588199615478516,45.753570556640625,27.619041442871094,18.214111328125,15802.376953125,19720.81640625,6872.4326171875,-8299.0625,10345.625,4995.3125,13447.6572265625,16789.265625,4719.85546875,35658.75,7041.875,34956.78125,0.8510116338729858,0.8513754606246948,0.686790406703949,0.9803136587142944,3950,873,0,873,873,175,0,175,175,60.008060455322266,3.81,3.66,3.84,51.82,55.48,55.65,14.62,11.08,6.71
03/12/2022 01:30:00,249.30555725097656,431.40899658203125,249.4185333251953,498.20745849609375,498.30859375,498.58453369140625,63.6125373840332,45.4814453125,27.66151237487793,18.4149169921875,15855.650390625,19618.708984375,6900.517578125,-8313.4375,10331.25,5000.3125,13501.341796875,16678.103515625,4755.38037109375,35632.5,7018.125,34934.828125,0.8515806198120117,0.8501203656196594,0.6892954707145691,0.9804006218910217,3955,874,0,874,874,175,0,175,175,60.02964782714844,3.87,3.66,4.06,51.84,56.2,55.91,14.63,11.14,6.74
03/12/2022 01:45:00,249.3834991455078,431.8715515136719,249.53065490722656,498.6692810058594,498.7724609375,498.8302917480469,63.41621780395508,45.607093811035156,27.596912384033203,18.182373046875,15816.9326171875,19700.08203125,6888.1943359375,-8315.625,10355.0,5002.34375,13454.607421875,16759.279296875,4735.35791015625,35651.25,7041.71875,34949.24609375,0.8507373332977295,0.8507800698280334,0.6877061724662781,0.9802922606468201,3940,873,0,873,873,176,0,176,176,60.012786865234375,3.78,3.6,4.0,51.57,56.02,55.45,14.53,11.14,6.69
03/12/2022 02:00:00,249.1199951171875,431.6700439453125,249.24505615234375,498.39312744140625,498.478515625,498.5557861328125,63.332191467285156,45.854515075683594,27.51614761352539,17.85888671875,15786.90234375,19802.978515625,6852.09033203125,-8315.625,10390.0,4988.4375,13419.2177734375,16858.478515625,4697.50830078125,35681.25,7062.8125,34975.203125,0.8501956462860107,0.8522884845733643,0.6858540177345276,0.9804522395133972,3961,874,0,874,874,176,0,176,176,59.97511672973633,3.75,3.58,3.85,51.34,55.7,55.72,14.46,11.1,6.69
03/12/2022 02:15:00,249.7539520263672,432.3492126464844,249.88206481933594,499.24468994140625,499.3274841308594,499.5123596191406,63.43885803222656,45.432518005371094,27.675167083740234,18.3428955078125,15845.6484375,19626.224609375,6917.45849609375,-8310.0,10355.625,5020.46875,13491.7626953125,16671.798828125,4758.7861328125,35630.0,7066.09375,34922.34765625,0.8515129089355469,0.849399209022522,0.6878801584243774,0.9801281094551086,3938,874,0,874,874,176,0,176,176,60.006988525390625,3.8,3.55,3.9,52.01,56.28,55.36,14.63,11.14,6.69
03/12/2022 02:30:00,250.33387756347656,433.5340576171875,250.47621154785156,500.50152587890625,500.5993347167969,500.65374755859375,63.04744338989258,45.38320541381836,27.4545955657959,17.9425048828125,15771.0927734375,19674.1796875,6872.0234375,-8257.1875,10280.0,4989.21875,13436.6640625,16774.767578125,4725.796875,35633.75,7012.03125,34937.2265625,0.8521345257759094,0.8526294231414795,0.6878091096878052,0.9804381132125854,3939,874,0,874,874,176,0,176,176,60.028472900390625,4.02,3.87,4.17,51.2,55.62,54.69,14.36,11.02,6.58
03/12/2022 02:45:00,250.45626831054688,433.6232604980469,250.58425903320312,500.8522033691406,500.9397888183594,501.00396728515625,62.97432327270508,44.96869659423828,27.58086395263672,17.955322265625,15780.87890625,19501.224609375,6917.779296875,-8151.25,10210.0,4975.625,13512.79296875,16614.91015625,4806.14599609375,35635.0,7034.375,34933.84765625,0.8563185930252075,0.8520799875259399,0.6947362422943115,0.9803057312965393,3940,873,0,873,873,176,0,176,176,60.01075744628906,4.27,3.96,4.46,50.76,56.08,55.07,14.25,11.0,6.65
03/12/2022 03:00:00,250.99244689941406,434.8675842285156,251.1280975341797,501.9293518066406,502.0162658691406,501.87945556640625,62.79389190673828,44.941871643066406,27.61532974243164,17.7984619140625,15760.626953125,19536.236328125,6934.4453125,-8160.9375,10256.875,4997.8125,13483.181640625,16627.17578125,4807.20068359375,35631.25,7093.75,34917.5546875,0.8554570078849792,0.8511598110198975,0.6931847333908081,0.9800034165382385,3918,873,0,873,873,177,0,177,177,59.97322082519531,4.4,4.05,4.47,50.79,56.44,54.86,14.21,11.04,6.64
03/12/2022 03:15:00,250.931640625,434.9437255859375,251.0013885498047,501.8587341308594,501.9471130371094,501.62103271484375,62.90045166015625,45.15007400512695,27.55367088317871,17.7667236328125,15770.478515625,19624.59375,6920.33203125,-8173.4375,10328.75,5002.96875,13487.10546875,16686.73046875,4781.3310546875,35680.0,7158.28125,34955.1640625,0.8553925156593323,0.8503216505050659,0.6909310817718506,0.9796504974365234,3916,874,0,874,874,179,0,179,179,59.998477935791016,4.32,4.21,4.5,51.14,56.68,55.36,14.32,11.14,6.67
03/12/2022 03:30:00,250.27281188964844,434.23187255859375,250.6905975341797,501.2257385253906,501.34808349609375,501.1662902832031,62.80429458618164,45.05522918701172,27.673986434936523,17.8155517578125,15711.27734375,19554.537109375,6944.28271484375,-8111.5625,10225.0,5009.375,13455.4501953125,16668.19921875,4809.2333984375,35651.25,7122.8125,34932.8828125,0.8565300107002258,0.8523003458976746,0.6923404335975647,0.979807436466217,3902,873,0,873,873,177,0,177,177,60.01502990722656,4.21,4.11,4.4,51.1,56.48,54.27,14.31,11.08,6.6
03/12/2022 03:45:00,251.1926727294922,435.59393310546875,251.34124755859375,502.7204284667969,502.8431091308594,502.33978271484375,63.827125549316406,45.22663497924805,27.923133850097656,18.7603759765625,16019.900390625,19698.015625,7018.3564453125,-8406.25,10797.5,5081.71875,13637.193359375,16475.193359375,4840.83056640625,35743.75,7472.96875,34953.21875,0.8512299060821533,0.8364109396934509,0.6897778511047363,0.9779307246208191,3979,874,0,874,874,185,0,185,185,59.9993896484375,4.47,4.38,4.55,53.24,59.97,57.34,14.99,11.62,6.94
